name,tel,address,商店編號,lng,lat,X,Y
全家新店七張站店,286657572,新北市新店區北新路２段１５０－１號,52045,121.5431453,24.9751965,352115.472,2763233.821
全家新店金采店,289146548,新北市新店區北新路３段２１３號旁壹樓部份（如附圖）,51778,121.539944,24.9857782,351804.91,2764409.244
全家新店新豐店,229158240,新北市新店區大豐路１０號１樓,60986,121.5412165,24.9804296,351926.989,2763815.492
全家新店公宅店,222187268,新北市新店區央北二路３９８號,60203,121.5263887,24.981963,350432.0,2764001.501
全家新店如意店,222101261,新北市新店區如意街２９號１樓,14456,121.4941755,24.9481638,347138.629,2760293.834
全家新店城泰店,222143601,新北市新店區安康路三段３１１號１樓,14158,121.4857113,24.9514314,346287.988,2760665.237
全家新店永安店,286661942,新北市新店區安康路二段１５７號,12677,121.5105018,24.9594379,348800.878,2761524.293
全家新店德安店,286663307,新北市新店區安康路二段３０３號,11434,121.5022695,24.9573712,347967.172,2761304.545
全家新店康橋店,222140466,新北市新店區安康路３段７３８號、７４０號１樓,16344,121.4736881,24.9420702,345062.316,2759642.04
全家新店德順店,222121692,新北市新店區安德街１２０巷６號,19853,121.508989,24.960752,348649.736,2761671.511
全家新店康德店,222121574,新北市新店區安德街７１巷２號、４號１樓,16432,121.5103138,24.9615234,348784.431,2761755.477
全家新店陽光店,286665549,新北市新店區安忠路５７巷１０號１樓,15247,121.5132991,24.9591906,349083.009,2761493.808
全家新店安民店,286662484,新北市新店區安民街１號１樓,12773,121.515113,24.9640083,349271.988,2762025.377
全家新店安順店,222121274,新北市新店區安民街１９２號１樓,52687,121.5171941,24.9715241,349491.196,2762855.477
全家新店襄陽店,282151522,新北市新店區安祥路１０４－１０號,16865,121.4792161,24.9622768,345645.605,2761873.739
全家新店香坡店,222005350,新北市新店區安祥路１１３號，１１５號,11969,121.4752265,24.9568384,345236.031,2761275.933
全家新店寶中店,229117614,新北市新店區寶中路７７號,10494,121.5475344,24.9806961,352565.081,2763838.162
全家新店橋興店,289192388,新北市新店區寶橋路２３５巷１２９號,14433,121.5512087,24.983697,352939.542,2764166.551
全家新店新寶工店,289145941,新北市新店區寶橋路２３５巷８號,51541,121.5517912,24.980223,352994.234,2763781.171
全家新店新寶橋店,229122431,新北市新店區寶橋路５１號１，２樓,54983,121.5448534,24.9748314,352287.474,2763191.535
全家新店寶興店,286654892,新北市新店區寶橋里寶橋路８０號一樓,15723,121.5463548,24.9754395,352439.765,2763257.258
全家新店統寶店,289147339,新北市新店區寶興路４７號,55188,121.549425,24.9733645,352747.249,2763024.13
全家新店光明店,286654542,新北市新店區廣明里７鄰光明街１３６號１樓,12298,121.5392716,24.9612629,351707.803,2761694.849
全家新店江陵店,222190529,新北市新店區建國路２１９號,10294,121.5375212,24.9810357,351554.681,2763886.636
全家新店慈濟店,282192878,新北市新店區建國路２８９號Ｂ１慈濟醫院大愛美食坊,11121,121.5358123,24.9860392,351388.155,2764442.647
全家新店德正店,229126411,新北市新店區德正街２７巷１號,11827,121.5445206,24.9715809,352250.015,2762831.896
全家新店新文強店,229107458,新北市新店區文化路１７號,56113,121.543069,24.9795755,352112.978,2763718.888
全家新店新安店,229403474,新北市新店區新和街６０號１樓,61763,121.5199824,24.9853193,349789.361,2764380.263
全家新店鑫碧潭店,286657744,新北市新店區新店路２１１號,59235,121.5370683,24.9570312,351480.299,2761228.575
全家新店龜山店,226666253,新北市新店區新烏路三段１４４號１樓,52617,121.5520336,24.9028854,352927.398,2755215.657
全家新店健民店,229162699,新北市新店區明德路６９巷２８號,52504,121.5402868,24.9776344,351829.806,2763506.926
全家新店民德店,289113923,新北市新店區民族路６號,50418,121.541837,24.9789683,351987.887,2763652.976
全家新店新民族店,229137896,新北市新店區民族路９７號１樓＋地下室,52420,121.5386543,24.9775211,351664.871,2763496.153
全家新店民權店,286673437,新北市新店區民權路１０５號１樓,14150,121.5368124,24.982737,351485.162,2764075.831
全家新店復興店,222184982,新北市新店區民權路１３２號１樓,58336,121.5348091,24.9829232,351283.16,2764098.636
全家新店寶元店,229156106,新北市新店區民權路１９號,11135,121.542014,24.982707,352010.206,2764066.853
全家新店民佳店,286658005,新北市新店區民權路７２號,14266,121.5382355,24.9831114,351629.265,2764115.747
全家新店新和店,229413706,新北市新店區永安街８１號１樓,51955,121.5198724,24.9867714,349780.012,2764541.209
全家新店安和店,229475039,新北市新店區永平街８９號１樓,10557,121.5163116,24.9856416,349419.205,2764420.008
全家新店皇家店,229499704,新北市新店區永平里永平街２７號一樓,15729,121.5167933,24.9834869,349465.22,2764180.836
全家新店永業店,229131378,新北市新店區永業路８１巷１弄１號,10930,121.529805,24.9493653,350737.752,2760387.481
全家新店鑫泉店,286677615,新北市新店區溪園路４０１號,19478,121.5239293,24.9776372,350178.518,2763525.106
全家新店玫瑰店,222103956,新北市新店區玫瑰路５８巷１號１樓,14138,121.4954398,24.9464346,347264.17,2760100.905
全家新店涵碧店,222124064,新北市新店區碧潭路３７號,60110,121.534118,24.95636,351181.614,2761157.451
全家新店新陽店,226669640,新北市新店區粗坑里花園一路一段２號一樓,15728,121.551054,24.9341568,352865.36,2758680.055
全家新店順安店,289193423,新北市新店區順安街５７號,61057,121.5405745,24.9862684,351869.14,2764462.85
