name,tel,address,商店編號,lng,lat,X,Y
全家土城海山店,222647851,新北市土城區學府路一段２９４號,10354,121.4495374,24.982652,342674.892,2764164.303
全家土城美仁店,282614954,新北市土城區學府路２段２１號１樓,16772,121.449311,24.9815866,342650.688,2764046.566
全家土城學林店,282620694,新北市土城區學成路３６號１樓,53128,121.4526208,24.9873844,342992.137,2764684.887
全家土城廣義店,289674909,新北市土城區廣明街４９號,60357,121.4551384,24.993305,343253.747,2765337.727
全家土城廣興店,222647450,新北市土城區廣興里學府路一段１００號,12265,121.456036,24.9880137,343337.677,2764750.655
全家土城峰吉店,222628864,新北市土城區延吉街１５９號１樓,52914,121.4701449,24.9860159,344759.386,2764513.246
全家土城吉美店,222602720,新北市土城區延吉街２３９號１樓,57621,121.467935,24.984914,344534.928,2764393.724
全家土城吉城店,222700166,新北市土城區延吉街８０號１樓,58900,121.4708862,24.9865573,344834.892,2764572.365
全家土城冠延店,222622680,新北市土城區延和路１１１號,11403,121.46787,24.9903684,344535.193,2764997.899
全家土城德清店,222628154,新北市土城區明德路一段１０３號１樓,54611,121.4656946,24.9827049,344306.0,2764151.612
全家土城義鴻店,222733196,新北市土城區明德路一段３１１號１樓,12581,121.4595999,24.9770241,343683.606,2763529.41
全家土城明城店,222705842,新北市土城區明（上山＋下夆）街２０號１樓＋Ｂ１,62726,121.6155016,25.0020251,359450.237,2766128.599
全家土城永豐店,282732850,新北市土城區永豐路１９５號,61865,121.4712629,24.9780482,344862.295,2763629.514
全家土城寬樺店,282733720,新北市土城區清和里青雲路３８２號、３８４號,11488,121.4586946,24.9731615,343587.353,2763102.646
全家土城仁愛店,222611306,新北市土城區清水路１６６號,10288,121.4597706,24.9814548,343706.411,2764019.936
全家土城城堡店,222743213,新北市土城區福仁街５０巷１號,15357,121.439516,24.9750835,341653.601,2763337.652
全家土城金福店,222695639,新北市土城區福安街１號１－３樓全棟,54336,121.4203474,24.9651243,339705.586,2762257.006
全家土城福祥店,282615458,新北市土城區福祥街４６號一樓,11642,121.44136,24.9809959,341847.286,2763990.343
全家土城虎躍店,222695054,新北市土城區自由街２號１樓,60418,121.421374,24.9661064,339810.501,2762364.574
全家土城莊園店,282733441,新北市土城區莊園街１００號＋１０２號１樓（配送用）,63063,121.4459276,24.9820137,342309.678,2764097.779
全家土城裕成店,282732092,新北市土城區裕民路２１０號,62431,121.4533281,24.9844391,343059.815,2764357.865
全家土城學富店,222641614,新北市土城區裕民路６９號１樓,54028,121.449656,24.9878212,342693.41,2764736.683
全家土城海裕店,222622604,新北市土城區裕民路９２巷２２弄３號１樓,51238,121.4496277,24.9862329,342688.542,2764560.803
全家土城御昇店,222629626,新北市土城區裕生路１２號１樓,53921,121.4482344,24.9876264,342549.661,2764716.75
全家土城裕勝店,222623307,新北市土城區裕生路５７號１．２樓,19739,121.4478343,24.9863497,342507.654,2764575.81
全家土城香榭店,222645031,新北市土城區金城路三段１０號１樓,55116,121.4648557,24.9859865,344225.429,2764516.024
全家土城大城店,282620927,新北市土城區金城路三段１４１號１樓＆地下一樓,56301,121.4683168,24.9883273,344577.739,2764771.328
全家土城立雲店,222643909,新北市土城區金城路二段２５８之５號,19273,121.4573101,24.983312,343460.365,2764228.454
全家土城青水店,222707634,新北市土城區青仁路３２號１樓,57002,121.4604867,24.9790635,343775.695,2763754.267
全家土城雲陽店,222740328,新北市土城區青雲路１８５號１樓,14466,121.4593777,24.9825651,343668.145,2764143.358
全家土城青雲店,222743769,新北市土城區青雲路４２號，４４號,11764,121.4597115,24.9882709,343709.02,2764774.922
全家土城龍山店,282618609,新北市土城區龍山一街１７號,60555,121.4475275,24.9770256,342464.863,2763543.47
