name,tel,address,商店編號,lng,lat,X,Y
全家中和捷勝店,222426396,新北市中和區景安路１２８號１樓,58388,121.5051069,24.9945399,348299.021,2765417.949
全家中和摩天店,289423447,新北市中和區景平路１８２號１樓,12640,121.5164034,24.9924086,349436.672,2765169.374
全家東森一號店,289434426,新北市中和區景平路２５８號１樓,62127,121.5151204,24.9927011,349307.523,2765203.187
全家中和景會店,222424705,新北市中和區景平路４３３號１樓,50092,121.5009102,24.9957696,347876.924,2765558.821
全家中和景平店,289422184,新北市中和區景平路４７８號,11240,121.505272,24.9937212,348314.686,2765327.091
全家中和勝平店,222474417,新北市中和區景平路５１７、５１９號１樓,12803,121.4991432,24.9988407,347702.336,2765900.931
全家中和福真店,222469262,新北市中和區景平路７０１、７０１之１號２樓,15241,121.4963704,25.0034401,347428.118,2766413.435
全家中和景秀店,286680018,新北市中和區景平路７１—２號,11024,121.5193012,24.9913149,349727.849,2765045.045
全家中和福中店,222460574,新北市中和區景平路７１０號１號,61445,121.496846,25.0026397,347475.137,2766324.255
全家中和朕新店,229426294,新北市中和區景德街１２４號１樓,53328,121.5145429,24.9911045,349247.293,2765026.997
全家中和景明店,229466803,新北市中和區景新街２１２號１樓,55781,121.50705,24.995151,348495.897,2765483.469
全家中和新平店,289411655,新北市中和區景新街２６５、２６７號,12659,121.5088887,24.9939893,348680.074,2765352.764
全家中和雙捷店,289417765,新北市中和區景新街４６８號,57923,121.5135727,24.9872662,349144.701,2764602.966
全家中和景欣店,229439032,新北市中和區景本里景新街３８５號，３８５號之１,11866,121.5124901,24.9902202,349039.01,2764931.33
全家中和橋安店,222424182,新北市中和區橋和路１２０號,19159,121.49224,25.00566,347013.972,2766663.93
全家中和橋和店,222445415,新北市中和區橋和路１５２號，１５６號,11558,121.494073,25.006111,347199.529,2766711.823
全家中和嘉穗店,222221242,新北市中和區民利街９１號１樓,53129,121.4779093,24.9978978,345557.938,2765820.401
全家中和國院店,222213432,新北市中和區民安街５１號１樓,50380,121.4796341,25.0000149,345734.661,2766052.925
全家中和光明店,289535241,新北市中和區民生街８５巷２弄１號１樓,52825,121.4689363,25.0044641,344660.461,2766557.852
全家中和福美店,222435180,新北市中和區永和路７４號１樓,51460,121.4979148,25.0052301,347586.192,2766609.956
全家中和永貞店,229288350,新北市中和區永貞路２４４號,10378,121.514287,25.003874,349236.965,2766441.546
全家中和漢陽店,222230343,新北市中和區瑞穗里中山路三段１７２號１樓,16021,121.4728251,25.0064707,345055.463,2766775.664
全家中和萊陽店,282456393,新北市中和區瓦嗂里光華街１號３號一樓,15567,121.5039073,25.0048103,348190.493,2766556.771
全家中和新福祥店,222421670,新北市中和區福祥路４２號,63130,121.4995189,25.0039407,347746.51,2766465.356
全家中和新秀店,229426524,新北市中和區秀朗路三段４４號１樓,52255,121.5263669,24.9958097,350446.467,2765535.087
全家中和秀山店,289421005,新北市中和區立人街６５號，６７號,11076,121.520053,24.9941509,349807.164,2765358.313
全家中和德勝店,222286849,新北市中和區立德街１５０號１樓,60497,121.4862239,25.0086632,346410.492,2767003.318
全家中和建業店,222224223,新北市中和區立德街１８９號１樓,18709,121.4848575,25.0091007,346273.128,2767053.315
全家中和秀吉店,229412382,新北市中和區自立路１７號,59620,121.5223999,24.9959893,350046.272,2765559.337
全家中和大智店,229494154,新北市中和區自立路３６號１樓及地下室,61511,121.5226672,24.9926692,350069.245,2765191.332
全家中和新興店,229427198,新北市中和區興南路二段３６號,10927,121.5067384,24.98541,348452.563,2764404.965
全家中和南興店,229420466,新北市中和區興南路二段５號,18989,121.5081484,24.98639,348596.089,2764511.937
全家中和烘爐店,229468782,新北市中和區興南路２段１２０號１樓,57717,121.5044145,24.9838478,348216.07,2764234.531
全家中和自強店,232346883,新北市中和區莒光路１３１號,11298,121.472665,25.0017894,345033.46,2766257.369
全家中和莒城店,222230924,新北市中和區莒光路１８１號,51145,121.472795,24.9991039,345043.23,2765959.789
全家中和華隆店,229414221,新北市中和區華新街１０９巷１－３號,50998,121.509098,24.9824309,348687.125,2764072.398
全家中和華夏店,229479070,新北市中和區華新街２０２號，２０４號,11584,121.5066433,24.9819561,348438.751,2764022.539
全家中和華樹店,229493985,新北市中和區華新街５５號１樓,56133,121.5080273,24.9844238,348581.469,2764294.308
全家中和華福店,229506983,新北市中和區華順街１１７號，１１９號,10976,121.4653881,24.9966576,344292.551,2765697.293
全家中和華順店,229542123,新北市中和區華順街５９號１樓,12907,121.4664427,24.9984278,344401.216,2765892.147
全家中和安勝店,222430244,新北市中和區連勝街５９號,50568,121.4978029,24.9972115,347565.054,2765721.989
全家中和連勝店,222490286,新北市中和區連城路２３１號１樓及２樓,11557,121.4940578,24.9973638,347187.229,2765743.051
全家中和世紀店,282278716,新北市中和區連城路２６８之１號１樓,14458,121.4864578,24.9966373,346419.223,2765671.133
全家中和連福店,232347896,新北市中和區連城路３９１號，３９３號,11790,121.4864381,24.9960974,346416.567,2765611.359
全家中和新后店,222216706,新北市中和區連城路４６９巷２３號１樓,53405,121.4836705,24.9950103,346135.868,2765494.08
全家中和連新店,232346707,新北市中和區連城路５２１之１號１樓,55031,121.481989,24.9951449,345966.309,2765510.887
全家中和錦中店,222458753,新北市中和區錦中里錦和路３５６號１樓,12578,121.4905436,24.9911661,346824.879,2765060.576
全家中和錦福店,282453548,新北市中和區錦和路９５號１樓,54485,121.4901217,24.9956057,346787.769,2765552.754
