name,tel,address,商店編號,lng,lat,X,Y
全家板橋松柏店,282520901,新北市板橋區松柏街１３號,11830,121.4741233,25.0296143,345215.366,2769337.458
全家板橋松翠店,222542581,新北市板橋區松江街２５號１樓,58966,121.4686814,25.0267615,344662.653,2769027.695
全家板橋板長店,229545602,新北市板橋區板新路９７＆９９號１樓,14462,121.4729193,25.0139762,345074.34,2767606.828
全家板橋中勝店,222724924,新北市板橋區林園街２號,16637,121.4541128,25.0093981,343170.555,2767121.306
全家板橋宜居店,289697435,新北市板橋區樂群路１５８號１樓,57951,121.4458371,24.9969985,342319.566,2765757.534
全家板橋正隆店,229578305,新北市板橋區正泰里三民路二段正隆巷３４號一樓,15271,121.4771998,25.013613,345505.885,2767561.739
全家板橋民族店,289510850,新北市板橋區民族路６１號,12383,121.4651811,25.008887,344286.997,2767051.999
全家板橋公館店,229671852,新北市板橋區民權路２０２巷７弄１號１樓,59492,121.4600007,25.0147084,343771.486,2767702.683
全家板橋懷治店,282529989,新北市板橋區民治街１１７號１樓,57791,121.4784273,25.0309278,345651.314,2769478.047
全家板橋廣榮店,229648983,新北市板橋區民生路一段３３號１樓之１,61272,121.475698,25.0120329,345352.35,2767388.439
全家板橋金富店,222541621,新北市板橋區民生路三段２７號１樓,54923,121.4669614,25.0241489,344485.808,2768740.3
全家板橋金典店,229642035,新北市板橋區民生路二段１６之１號１樓＆夾層,54506,121.4730772,25.0166338,345093.594,2767900.991
全家板橋文興店,222579434,新北市板橋區民生路二段２３０號１樓,52688,121.469112,25.0221699,344700.356,2768518.66
全家板橋金巨蛋店,222573505,新北市板橋區民生路二段２５０號１樓及ｂ１,50379,121.4685997,25.023237,344649.994,2768637.432
全家板橋運山店,289647745,新北市板橋區海山路３３號,16384,121.4674114,25.0091206,344512.386,2767075.323
全家板橋溪崑店,226876563,新北市板橋區溪崑二街１３４、１３６、１３８號１樓,12817,121.4257229,24.9877747,340277.431,2764759.37
全家板橋板崑店,226865706,新北市板橋區溪崑二街１６號,61339,121.4288022,24.9916411,340593.234,2765183.992
全家板橋新都店,229649535,新北市板橋區漢生東路１５９號１樓,55357,121.468613,25.0135278,344639.177,2767562.072
全家板橋新月店,229686480,新北市板橋區環河西路五段２１７號,61398,121.4533933,25.0269017,343120.076,2769060.759
全家板橋大隆店,229533231,新北市板橋區福星里忠孝路５０號一樓,12968,121.4608443,25.0017838,343840.362,2766270.247
全家板橋堂春店,226835266,新北市板橋區篤行路三段１號１樓,14317,121.4294305,24.9877253,340651.631,2764749.558
全家板橋雙城店,229544584,新北市板橋區縣民大道二段１０６號１樓,14459,121.4671537,25.0153652,344494.203,2767767.239
全家板橋觀光店,229550575,新北市板橋區縣民大道二段１９６號１樓,59172,121.4693588,25.0170479,344718.851,2767951.09
全家板橋市民店,229641484,新北市板橋區縣民大道二段２２號Ｂ１,61115,121.464705,25.013662,344244.939,2767581.399
全家板橋麗寶店,289682022,新北市板橋區縣民大道二段３號,59303,121.4619601,25.0123547,343966.272,2767439.751
全家板橋雙子店,229649816,新北市板橋區縣民大道二段６６號１樓,54922,121.4632607,25.0124447,344097.647,2767448.23
全家板橋東站店,229650450,新北市板橋區縣民大道二段７號,58566,121.4636257,25.0141549,344136.632,2767637.226
全家板橋車站店,289693201,新北市板橋區縣民大道二段７號Ｂ１,58691,121.4636617,25.0142426,344140.376,2767646.898
全家板橋英仕店,222599823,新北市板橋區英士路５４號１樓,55909,121.461192,25.024907,343904.548,2768830.868
全家板橋萬板店,222546290,新北市板橋區莊敬路２２０巷１號１樓,55192,121.4726086,25.0212879,345052.116,2768416.989
全家板橋莊敬店,222599622,新北市板橋區莊敬路８９號,62777,121.4728326,25.0263913,345081.096,2768981.962
全家板橋莒安店,282536711,新北市板橋區莒光路１３１號,11889,121.4729144,25.0241049,345086.494,2768728.639
全家板橋莒光店,222593060,新北市板橋區莒光路２２５，２２７號,10753,121.4742541,25.0224822,345219.664,2768547.392
全家板橋禾原店,222587428,新北市板橋區莒光路２８巷１３號,60791,121.4699752,25.0238574,344789.578,2768704.575
全家板橋益豐店,222577224,新北市板橋區莒光路３６號１樓,54431,121.470304,25.0244389,344823.486,2768768.604
全家板橋華利店,222541201,新北市板橋區華江一路１５６號,63220,121.47407,25.0353845,345217.191,2769976.599
全家板橋華興店,229524563,新北市板橋區華興街４１．４３號,10019,121.4578937,25.0046505,343546.163,2766591.135
全家板橋華雅店,229551279,新北市板橋區華興街９０號,56537,121.4567998,25.005291,343436.564,2766663.331
全家板橋富裕店,282529995,新北市板橋區裕民街１１號１樓,57950,121.4622691,25.0289277,344018.3,2769274.948
全家板橋新裕店,282571571,新北市板橋區裕民街１３０號１及２樓,60824,121.4588118,25.0275025,343667.626,2769121.066
全家板橋裕盛店,222581579,新北市板橋區裕民街９５號,11791,121.4601893,25.0279163,343807.153,2769165.315
全家板橋貴興店,229597811,新北市板橋區貴興路４９－１號１樓,58555,121.4574583,25.0032487,343500.451,2766436.378
全家板橋擎天店,229558982,新北市板橋區重慶路２４３號１樓,58220,121.4631837,25.0007175,344075.144,2766149.469
全家板橋慶豐店,289535147,新北市板橋區重慶路２７８號１樓,54925,121.4630547,24.9996719,344060.811,2766033.811
全家板橋板慶店,289539805,新北市板橋區重慶路２９０巷３號１樓,51081,121.4614837,24.9986433,343900.95,2765921.687
全家板橋新慶店,229511914,新北市板橋區重慶路６０－１號１樓＆地下室,18966,121.4616903,25.0070182,343932.332,2766849.015
全家板橋美華店,229657713,新北市板橋區金華街１０巷４８弄７８號１樓,53042,121.4601084,25.020349,343789.458,2768327.287
全家板橋金園店,226837125,新北市板橋區金門街１２９號一樓,63335,121.4331497,24.9913892,341031.756,2765151.014
全家板橋公園店,226753572,新北市板橋區金門街２０６＆２０８號１樓,16452,121.4323428,24.99026,340948.859,2765026.889
全家板橋金成店,226855676,新北市板橋區金門街３１３號１樓,51401,121.4298599,24.986144,340692.949,2764573.917
全家板橋白金店,226855960,新北市板橋區金門街３６６號１樓,57849,121.4272897,24.9840622,340430.823,2764346.352
全家板橋金市店,226757155,新北市板橋區金門街８６號１樓（如附圖）,59067,121.433051,24.992756,341023.542,2765302.51
全家板橋安東店,229514997,新北市板橋區長安街１３８巷１弄５０號１樓,19075,121.4739455,25.0100682,345173.03,2767172.83
全家板橋新安店,229513527,新北市板橋區長安街２９７號,62380,121.4742162,25.0118946,345202.629,2767374.805
全家板橋永安店,229645603,新北市板橋區長安街３３１巷９４號１樓,56536,121.4719491,25.0128612,344975.032,2767484.44
全家板橋富安店,282571724,新北市板橋區長江路一段１００號１樓,53294,121.4594,25.02938,343729.348,2769328.334
全家板橋新巨蛋店,282573052,新北市板橋區長江路一段４０３號,60870,121.4625151,25.0309096,344045.617,2769494.172
全家板橋漢江店,222593499,新北市板橋區長江路二段１２０號１樓,56640,121.4655808,25.0315029,344355.717,2769556.374
全家板橋江北店,282570100,新北市板橋區長江路二段３１３號１樓,59088,121.4710809,25.0334828,344913.198,2769769.379
全家板橋華陽店,222585156,新北市板橋區陽明里陽明街８８、９０號一樓,15566,121.464383,25.0229455,344224.1,2768609.965
全家板橋華江店,222554256,新北市板橋區雙十路三段５４號,10176,121.4709961,25.0314436,344902.09,2769543.623
全家板橋雙十店,222546231,新北市板橋區雙十路二段６—８號，６—９號，６—１０,10036,121.4768502,25.0264124,345486.546,2768979.733
全家板橋館西店,229655570,新北市板橋區館前西路１２８號,50787,121.4565759,25.0078507,343417.195,2766947.089
全家板橋聚星店,229539549,新北市板橋區館前西路４號、４－１號１樓,52992,121.4591769,25.0072694,343678.975,2766879.719
全家板橋新泉店,282573744,新北市板橋區龍泉街１２６號,51335,121.4571361,25.0240626,343494.187,2768742.003
全家板橋德翠店,282573511,新北市板橋區龍泉街７８號,62192,121.4562218,25.0256179,343403.885,2768915.313
全家板橋美堤店,229682151,新北市板橋區龍興街７１巷１號１樓,12964,121.4436579,25.0017913,342105.7,2766290.889
